"","group","piR.hsa.100956","piR.hsa.1288731","piR.hsa.131631","piR.hsa.138412","piR.hsa.141155","piR.hsa.2499988","piR.hsa.2826866","piR.hsa.2826956","piR.hsa.2831324","piR.hsa.2833690","piR.hsa.2838249","piR.hsa.2851625","piR.hsa.2851799"
"SRR14634238","normal",5.74343422782712,2.89446217181366,4.67606090956623,4.45839803947556,1.2524895424882,1.26790106356475,0.787963837720671,0.729274284137613,1.23989525027185,3.48460929527115,1.18741631809039,2.67822409349489,1.14136748424025
"SRR6757460","tumor",4.42235083492211,2.98821093872787,4.22020446969677,4.11779641215754,2.00463492245915,2.27699717573494,1.50889218550439,1.5847435972861,2.03723286680616,3.39010944623934,1.74091617059558,3.05368727362119,1.35762277860762
"SRR14634276","normal",5.96479574294866,2.6980048239784,5.40175739489335,5.06728172631084,1.58410314889647,1.49219504041736,0.860384392220361,0.801694838637303,1.58230165792925,3.78340710089018,1.4115493799261,3.02566137797069,1.18921364350451
"TCGA.34.7107.01A.11H.1948.13","tumor",5.54927984923173,3.84950310074912,4.85040579910705,4.55327286923134,2.82554003916602,3.2191123360594,1.66288489670629,1.7615743516662,2.8534461401122,3.42870267564024,2.63377233076209,2.82495320222494,1.71304079438328
"SRR14634256","normal",4.44273720903507,2.97279485306858,3.63341834668028,3.24844349221991,1.44722998451119,1.70085552616315,0.947099589481551,0.850355816722769,1.43633800779422,2.17736113205091,1.24445780973824,1.92327393823775,1.19298579746692
"TCGA.86.7713.01A.11H.2065.13","tumor",5.68459888031911,1.92781877434472,5.09267748267742,4.79554455280171,2.47706984212724,1.75209197245478,1.06647288011366,0.995117822698931,2.50406173656191,3.67104556840152,2.28325041746724,3.06718218046224,0.968162519078414
"TCGA.21.1078.01A.01T.1557.13","tumor",5.05092374506706,3.37120639423262,4.45694643541654,4.15971285873362,1.76071379283889,1.38697309732681,1.33969236381564,1.32922761727064,1.7676718541258,3.03498304004437,1.54265079556261,2.43148890387408,1.26563952645415
"TCGA.50.5933.11A.01H.2169.13","normal",6.45438805801881,1.53650251440345,5.87956408813327,5.58243115825756,0.516739736207189,1.51221008795851,0.418591434615388,0.39437758078517,0.428396187472255,4.45807365750179,0.180314473423407,3.85398392139253,-0.330071022143134
"TCGA.60.2703.01A.11H.2044.13","tumor",5.97289831996806,2.88322140327563,5.37643714224164,5.07930421236593,2.47314827615348,2.34146485294383,1.46739772506114,1.47106230090562,2.50379877237086,3.95486939660905,2.28298643816466,3.35090335285921,1.64932329696946
"TCGA.49.4505.01A.01T.1207.13","tumor",6.16970724150544,2.6281201425559,5.58820436031383,5.29107143043812,1.96746227361461,2.91980766078353,0.952521034727579,0.91853006574246,1.97662481012772,4.16667393640802,1.75312896866608,3.56264818423158,1.25960407915118
"TCGA.73.4662.01A.01T.1207.13","tumor",5.4373598726557,3.42292804409216,4.82235686496996,4.52522393509425,1.96332743451871,3.21890421368686,1.11664725739638,1.13464022340767,1.97774956715953,3.40064432652613,1.75426109797319,2.79690991404165,1.30642856168284
"SRR6757401","normal",6.16398412061057,3.40746399351177,5.58201878083044,5.28026769466128,1.7505819150151,2.26709116339282,1.21585966534371,1.17478006926045,1.74263190786028,3.84447178865521,1.63057289475856,3.08500214528709,1.35070445761885
"TCGA.77.8008.11A.01H.2186.13","normal",5.21163410507352,2.54320300884012,4.62946229078018,4.33232936090447,1.00288136632858,1.4717223009426,0.593221082370708,0.643224765817136,0.957137026737933,3.20767732928492,0.714376124897188,2.60405876751373,0.432185938698203
"TCGA.56.8309.11A.01H.2295.13","normal",5.77538844338604,2.13427963387606,5.19230562687399,4.89517269699828,0.886743535365998,0.91490626741647,0.457628554651537,0.402160928106021,0.844696713134216,3.77067093167606,0.607321960779987,3.16676815138509,0.0394139345115754
"SRR14634302","normal",6.17667058297189,3.34972058915794,5.33013776986211,5.08083088344597,1.88583765345544,2.9524938947074,1.94639730231216,1.88584273385041,1.83183862843835,3.67797417554647,1.91739066312324,3.15536774180797,1.22402288620502
"SRR14634246","normal",4.95990873925115,2.92569136257135,4.40459407674795,4.16187858367713,1.63496056390772,1.96290641482804,0.893517712025681,0.87457875759466,1.62560751781926,3.58549371521572,1.42542300603346,2.75163970769986,1.16826700794079
"TCGA.92.7341.01A.31H.2044.13","tumor",6.10704181540877,4.08218938141918,5.51613412797673,5.21900119810102,3.89621980833928,4.07188205846476,3.0995124395432,3.18320921751038,3.9346444702545,4.09459187906534,3.71563233061628,3.49058504503491,3.2847222301966
"TCGA.85.8287.01A.11H.2295.13","tumor",5.51365039846512,3.55402650039507,4.8306934802037,4.53356055032798,2.27865903792576,1.89983557609678,1.67580498287923,1.67307005538711,2.3049275635019,3.40898376769108,2.08326540198907,2.80524483463577,1.43237503486691
"TCGA.34.8456.01A.21H.2325.13","tumor",6.19041012554064,2.48374113304842,5.61021476732271,5.313081837447,2.57780286065162,2.47775573879516,1.39202466413131,1.43533836186655,2.60755641294858,4.18868778815031,2.38712450987604,3.58465652491785,1.77211635928657
"TCGA.69.7763.01A.11H.2169.13","tumor",5.57313355338223,2.21307408969497,4.99509773996291,4.6979648100872,0.721892849184509,1.36332089436848,0.395429789221914,0.351244924502368,0.661571278574355,3.57343920160747,0.368350706359035,2.9696184052193,0.0351281136470953
"TCGA.69.8255.01A.11H.2286.13","tumor",4.7538833971774,2.87640151102067,4.12702457749353,3.82989164761782,1.95904012143322,3.39120195965779,1.59147219839297,1.52337897915104,1.96017276532335,2.70497009771837,1.73656812870419,2.10178262361856,1.81417748773992
"CHTN_sample161","normal",6.05397931454063,2.20600270919983,5.45085952531245,5.15371801307205,2.24271293367463,2.41928264376934,1.56771861175235,1.55682265218449,2.17229270247889,4.03039650088711,1.94893736713149,3.42472044327035,1.51060959286608
"CHTN_sample181","normal",6.10429830667166,5.56415251264665,5.49849056693853,5.20134905469813,1.37483921728719,4.2068500369024,0.649202559266606,0.718631844221343,1.23104433630707,4.07805195931384,1.00753733469195,3.47233684682443,1.44259644604944
"CHTN_sample014","tumor",5.00125501856655,3.72202963459309,4.39774366255031,4.10060215030991,2.64235495029962,2.75045619059051,1.783804198551,1.87778448642912,2.7069856921775,2.97630032957232,2.48367053564803,2.37219181162029,1.64507096679166
"CHTN_sample172","normal",6.21874195820137,3.59873998251104,5.61565404786034,5.31851253561995,2.0906975256531,3.73600294272562,1.94665949516525,2.03295138801232,1.96039847794867,4.19527077477166,1.73702024469317,3.58946715212267,0.888006914044958
"CHTN_sample052","tumor",5.19954299420142,0.729600149695126,4.59613983807237,4.29899832583197,2.60373853077447,2.39782810875733,1.97703216248301,1.96305410924096,2.67157416930337,3.17496752383141,2.43118689613834,2.57042573170125,1.85898518890814
"CHTN_sample120","normal",6.1134364031399,3.80491503399437,5.51032872803492,5.21318721579453,1.99154946846095,2.83618810459428,0.416112870139733,0.482152984258877,1.69793412211512,4.08989601053172,1.47451989742666,3.48417147665916,1.42991987824379
"CHTN_sample045","tumor",5.57032758448974,3.04815920182264,4.96707725413194,4.66993574189155,2.34898758949395,1.65229489053598,1.83787133580272,1.89215512036619,2.4474927667819,3.54628756237498,2.2241607714657,2.94113395685669,1.54338993889531
"CHTN_sample192","normal",6.31092695108853,5.16733065814035,5.70785471408453,5.41071320184414,1.82072012627425,4.19877232748291,0.747050379329875,0.743327564743469,1.85019844572187,4.28751064768177,1.62680624184082,3.68164431034081,0.768209657014318
"CHTN_sample189","normal",6.14715026845075,5.50812236678996,5.54404914902391,5.24690763678352,1.76885609090609,4.47916982132494,0.951474394899752,1.08597392904396,1.88311806335378,4.12363283187666,1.6597301953014,3.51788206508681,1.09479929018016
"CHTN_sample155","normal",6.19389875086135,2.57159842336059,5.59080636356214,5.29366485132174,2.67251455103764,2.00796225815851,2.13923199059475,2.16903083514501,2.65192805024906,4.17041189101508,2.42860967676889,3.56462618265678,1.31675908387346
"CHTN_sample092","normal",5.33285274358327,0.729600149695126,4.72951115618931,4.43236964394892,2.30802374080694,1.95233420850708,1.45857296231416,1.53818897184908,2.3937210001637,3.30849301325299,2.17038493476521,2.70370471805884,1.64503707375881
"CHTN_sample093","normal",6.559561482319,2.261215808505,5.95652497324227,5.65938346100188,2.38289081550548,1.64217674467905,1.47914351781328,1.41687251924075,2.55836104312474,4.53627027182767,2.3280791773874,3.93026098147711,0.797742974782908
"CHTN_sample183","normal",6.29451881607728,6.07823563422205,5.68742972280248,5.39028821056209,1.92079970607515,4.41174373027965,1.22909467185451,1.28251600461602,1.99909321616566,4.26707728015997,1.76445144192803,3.66122434150699,1.0347314446059
"CHTN_sample094","normal",5.67723297655821,2.73264965622258,5.07401716268974,4.77687565044934,2.63993894449204,1.69861719669616,1.91377552313832,1.96596916600251,2.72272621327268,3.6533138598408,2.49941194435081,3.04802209904264,1.73559841603175
"CHTN_sample139","normal",5.58795526007222,3.29972314480007,4.98471087829709,4.68756936605669,2.38807531828176,1.91613215761229,0.914914249490228,1.00805324527473,2.48003994922681,3.56393607557674,2.24835644637407,2.95875865965266,1.47422705420481
"CHTN_sample101","normal",5.02556102794088,3.10005077836976,4.42206411779094,4.12492260555054,1.94782983884859,-1.37683506842053,1.82331715679581,1.93397610770485,2.10019046124268,3.0006569747187,1.87682787238036,2.39649060449529,1.04230795287073
"CHTN_sample074","normal",5.99533170302244,4.11434429032169,5.37674720821473,5.07960569597433,2.21412372406308,3.43931946891561,1.55922281460376,1.52799259306914,2.3253680931673,3.95624380087017,2.10202652781288,3.35063233480892,1.35059941623281
"CHTN_sample026","tumor",4.95167553763597,0.729600149695126,4.34813360288561,4.05099209064521,2.10916489967049,1.81001319570351,1.73381575822549,1.73331990922675,2.11548649677222,2.92661365776025,1.89212549070732,2.32262760592209,1.65325370201374
"CHTN_sample007","tumor",5.43309675288048,3.9907524118558,4.8297963448063,4.5326548325659,1.9880423049208,2.34659011199363,1.24372319620102,1.25215095931875,2.12615213643628,3.40888129846177,1.90279221978574,2.80392815038602,1.99024039360761
"CHTN_sample191","normal",6.34737609346431,2.6114012703174,5.74430966573111,5.44716815349071,1.70116034634534,2.82416739484823,1.01604660714104,0.959714227493647,1.63051592658145,4.32398013061093,1.35174969032429,3.71809054877552,0.633151141919652
"CHTN_sample180","normal",5.81548224663165,3.79092807465807,5.2123059310388,4.9151644187984,1.30522542548069,2.02940476180908,1.21361002897168,1.18057211268716,1.16472784509332,3.79170147284903,0.941203790611366,3.18625162845171,0.980361004349259
"CHTN_sample166","normal",5.99708314927014,0.729600149695126,5.3939510732915,5.0968095610511,2.50575517284005,1.23470091585132,1.09521118071203,0.981476895345462,2.58566023245416,3.97345730875456,2.3623377446247,3.3678304193852,1.56608908012551
"CHTN_sample080","normal",5.97846178694592,4.48591700604986,5.37532553540287,5.07818402316247,2.10657433743155,2.91112539864623,0.916537015716092,0.899830887809254,2.17793025665564,3.95482132375738,1.95457546670719,3.34921114414118,0.94425560498413
"CHTN_sample083","normal",5.36536582464058,0.729600149695126,4.76203804839204,4.46489653615165,2.10760253079177,2.64927013889423,1.60568657851864,1.64820601079598,2.09443035754172,3.34105448471288,1.87106716633361,2.73621089794113,0.998845584220616
"CHTN_sample188","normal",5.93390495527738,4.77625286965024,5.33075839109557,5.03361687885518,2.01789373352599,3.42503669395396,1.43443263780076,1.52502849437532,1.9065879319723,3.91022837695269,1.68320306910989,3.3046594670022,1.44249655434123
"CHTN_sample105","normal",5.18704664682344,0.729600149695126,4.58363728716557,4.28649577492517,2.44306327449812,2.25530409622693,1.83762321996412,1.88449989747803,2.49125159732428,3.1624494371222,2.26792275640873,2.55793248377967,1.62490092151915
"CHTN_sample119","normal",5.46051711372677,3.69243153379113,4.8572272687792,4.56008575653881,2.07714867884154,2.77297259446132,1.55851985581659,1.59125012732876,2.16426243255873,3.43633866589349,1.94090631500284,2.83134323271936,1.49009698707822
"CHTN_sample078","normal",5.46888356362428,3.2077855551631,4.86559688440915,4.56845537216876,1.70883783084398,3.04320158824684,1.19349287602062,1.19710696876194,1.73770145037135,3.44471620634583,1.50635390236262,2.83970810064853,1.18583694533713
"CHTN_sample145","normal",5.64443708531905,4.69417481711698,5.04121107236673,4.74406956012633,2.43412834957867,2.15878808851393,1.53293268246698,1.62351354900054,2.56830333626183,3.62048224403102,2.3449797249751,3.01523130496747,0.936355917176232
"CHTN_sample032","tumor",5.55650077502972,3.07761295618124,4.95324570475377,4.65610419251338,2.1232447748612,3.58825773073371,1.52622150316143,1.48891765045172,2.07547650181473,3.53244414897135,1.8521113038894,2.9273095161377,1.48259041251416
"CHTN_sample111","normal",5.56646056678711,3.2797820310746,4.96320891738814,4.66606740514774,1.73959517094445,4.53353324568522,1.47938418994894,1.52782070634028,1.71603821375637,3.54241592408803,1.49262678634182,2.93726759833737,0.992141000443882
"CHTN_sample176","normal",6.0814806196271,2.86770460044725,5.46722763275174,5.17008612051135,1.4907442281594,2.67083086528728,1.11011122300915,1.23069183237756,1.51490945682696,4.0467731305525,1.29146391731952,3.44108344163024,1.00588398728306
"CHTN_sample174","normal",6.50615312478826,3.28299819612197,5.90310967202573,5.60596815978534,2.04530852469403,2.88594191495955,0.956349368320407,0.840637652888898,2.01277971091425,4.48283760349306,1.78940759737564,3.87685609511216,1.14362226476178
"CHTN_sample076","normal",6.07678348147478,0.729600149695126,5.4736684238538,5.1765269116134,1.69926652509294,0.386548752435334,0.869028122181112,0.901406588334094,1.55669878889977,4.05321723704164,1.33326091250685,3.44752224513703,1.33452538748386
"CHTN_sample023","tumor",5.99285422833384,3.57541527212968,5.38972121089629,5.09257969865589,1.92252799996954,2.59816688239184,1.61385427995803,1.63918721252921,1.89141599295399,3.96922509087713,1.66802919547701,3.36360196902122,1.26766217035828
"CHTN_sample157","normal",5.67002681799364,3.94590699046749,5.06680879170025,4.76966727945985,1.14866718732914,1.65696652819164,0.565881539718365,0.628517286995148,1.13566371500427,3.64609995184094,0.897414740539492,3.04081704618133,0.470752117519519
"CHTN_sample055","tumor",5.91690957452054,0.729600149695126,5.3137589540887,5.0166174418483,2.36063641118173,1.07188002936873,1.51186230090831,1.53601709080518,2.4587783951751,3.89321879084464,2.23544722665139,3.28766611364454,1.49538915789497
"CHTN_sample137","normal",6.10334113363693,4.20443475325718,5.50023145210588,5.20308993986549,1.96303837306852,1.77619860294539,1.62321442121621,1.75984462170093,1.86580790057554,4.07979371504646,1.64241777041017,3.47407721007022,1.25933839398407
"CHTN_sample158","normal",6.04417613948726,3.0848310053128,5.44105428280616,5.14391277056576,1.73261092146443,0.435320823977604,1.32853548601191,1.35690524833295,1.64955955207994,4.02058608593132,1.4261375997008,3.41491830161654,1.17034127614813
"CHTN_sample034","tumor",5.83097677596936,0.729600149695126,5.22780455635539,4.930663044115,2.09232734323032,2.49187574971976,1.77924444808395,1.78467854825629,2.02373903056815,3.80721034759357,1.8003681573557,3.20174411061174,1.33093143943888
"CHTN_sample071","tumor",5.57492796145195,2.8375462141271,4.97167919365316,4.67453768141277,2.41308220663053,3.45364853052973,1.91966534707366,1.9238283949697,2.43803120738458,3.55089341294161,2.19897848775691,2.94573355293725,1.65077162924813
"CHTN_sample178","normal",6.65740655187269,2.65836570865363,6.05438184037953,5.75724032813913,1.75613178045088,3.41908921410605,1.47537040492683,1.49489413477907,1.65817706092092,4.63415664538426,1.43475651267353,4.02810015330653,1.15318103292739
"CHTN_sample167","normal",6.46749964704868,3.42256979569274,5.86445093243623,5.56730942019583,1.89996712972627,1.95985252778197,1.1348067803241,1.1955048428947,1.96131036962359,4.4441657030083,1.73793224566981,3.83820524776037,0.506844463716671
"CHTN_sample065","tumor",4.89709687888645,0.729600149695126,4.29351948061924,3.99637796837885,2.06904203349939,2.77831242705271,1.74156448678949,1.79549072878807,2.02778094891781,2.8719106746963,1.75575487926807,2.26806666166122,1.95437002630614
"CHTN_sample143","normal",6.37917134292852,2.79358107749418,5.77610981263832,5.47896830039792,2.04525482428414,0.749811266677921,1.18792844504298,1.30362542892993,2.07989824591069,4.35579252772937,1.83508283044238,3.7498833500839,1.25723255329831
"CHTN_sample099","normal",5.51133633026787,3.47753119978863,4.90806531246765,4.61092380022725,2.22822433704525,2.69286386347012,1.90599248659025,1.90618202109436,2.29085611375813,3.48722383855087,2.06751162527622,2.88215304091621,1.55899682309923
"CHTN_sample182","normal",5.9501057243642,4.53895644103447,5.34696296311662,5.04982145087622,1.25079330132921,3.3855345733396,0.129717315297287,0.0901742096850766,1.0435293062536,3.92644246412513,0.819971007419732,3.3208583352912,0.708617826260454
